"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","2","0.0-0.0","66","High_HMMActual","","","","","","","","","","","",""
"preload","1","4","0.0-1.0","66","High_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","15035","0.0-2.0-0.0","66","High_HMMActual","","","","","","14896.639999991748","consent.html","","","","",""
"survey-multi-choice","3","23671","0.0-2.0-1.0","66","High_HMMActual","","","","","","8629.799999995157","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","","",""
"survey-text","4","26856","0.0-2.0-2.0","66","High_HMMActual","","","","","","3177.5650000199676","","{""Q0"":""39""}","","","",""
"survey-text","5","32118","0.0-2.0-3.0","66","High_HMMActual","","","","","","5152.449999994133","","{""Q0"":""6027fd6deb80d22d739bab75""}","","","",""
"image-keyboard-response","6","42386","0.0-3.0-0.0","66","High_HMMActual","","","","","","10147.545000014361","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","49039","0.0-3.0-0.1","66","High_HMMActual","","","","","","6651.904999976978","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","51864","0.0-3.0-0.2","66","High_HMMActual","","","","","","2822.489999991376","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","53045","0.0-3.0-0.3","66","High_HMMActual","","","","","","1180.2199999801815","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","54360","0.0-3.0-0.4","66","High_HMMActual","","","","","","1313.6599999852479","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","56525","0.0-3.0-0.5","66","High_HMMActual","","","","","","2163.605000008829","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","59459","0.0-3.0-0.6","66","High_HMMActual","","","","","","2932.7049999847077","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","70480","0.0-3.0-0.7","66","High_HMMActual","","","","","","11019.925000029616","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","72563","0.0-3.0-0.8","66","High_HMMActual","","","","","","2081.4550000359304","","","","tutorial/tutorial9.png"," ",""
"image-keyboard-response","15","79538","0.0-3.0-0.9","66","High_HMMActual","","","","","","6974.054999998771","","","","tutorial/tutorial10.png"," ",""
"image-keyboard-response","16","82774","0.0-3.0-0.10","66","High_HMMActual","","","","","","3234.360000002198","","","","tutorial/tutorial11.png"," ",""
"image-keyboard-response","17","85618","0.0-3.0-0.11","66","High_HMMActual","","","","","","2842.9150000447407","","","","tutorial/tutorial12.png"," ",""
"image-keyboard-response","18","89609","0.0-3.0-0.12","66","High_HMMActual","","","","","","3989.9699999950826","","","","tutorial/tutorial13.png"," ",""
"image-keyboard-response","19","105764","0.0-3.0-0.13","66","High_HMMActual","","","","","","16153.264999971725","","","","tutorial/tutorial14.png"," ",""
"image-keyboard-response","20","107370","0.0-3.0-0.14","66","High_HMMActual","","","","","","1604.7200000029989","","","","tutorial/tutorial15.png"," ",""
"image-keyboard-response","21","112130","0.0-4.0","66","High_HMMActual","","","","","","4758.704999985639","","","","tutorial/tutorial16.png","arrowup",""
"image-keyboard-response","22","118797","0.0-5.0","66","High_HMMActual","","","","","","5347.71499998169","","","","tutorial/tutorial17.png","arrowright",""
"image-keyboard-response","23","124074","0.0-6.0","66","High_HMMActual","","","","","","4306.704999995418","","","","tutorial/tutorial18.png","arrowright",""
"image-keyboard-response","24","129106","0.0-7.0","66","High_HMMActual","","","","","","4215.48499999335","","","","tutorial/tutorial19.png"," ",""
