"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","3","0.0-0.0","185","Low_HMMActual","","","","","","","","","","","",""
"preload","1","4","0.0-1.0","185","Low_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","6313","0.0-2.0-0.0","185","Low_HMMActual","","","","","","6247.840000025462","consent.html","","","","",""
"survey-multi-choice","3","11177","0.0-2.0-1.0","185","Low_HMMActual","","","","","","4862.044999958016","","{""Q0"":""Male"",""Q1"":""White""}","[0,1]","","",""
"survey-text","4","13149","0.0-2.0-2.0","185","Low_HMMActual","","","","","","1968.880000000354","","{""Q0"":""27""}","","","",""
"survey-text","5","17229","0.0-2.0-3.0","185","Low_HMMActual","","","","","","3973.3150000101887","","{""Q0"":""5f97e6601f6d0e016087fc91""}","","","",""
"image-keyboard-response","6","32336","0.0-3.0-0.0","185","Low_HMMActual","","","","","","14994.790000026114","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","39691","0.0-3.0-0.1","185","Low_HMMActual","","","","","","7353.700000036042","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","41801","0.0-3.0-0.2","185","Low_HMMActual","","","","","","2109.9900000263005","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","42983","0.0-3.0-0.3","185","Low_HMMActual","","","","","","1181.4850000082515","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","44477","0.0-3.0-0.4","185","Low_HMMActual","","","","","","1493.6849999940023","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","48369","0.0-3.0-0.5","185","Low_HMMActual","","","","","","3891.1499999812804","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","50828","0.0-3.0-0.6","185","Low_HMMActual","","","","","","2458.7199999950826","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","60279","0.0-3.0-0.7","185","Low_HMMActual","","","","","","9449.829999997746","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","67467","0.0-3.0-0.8","185","Low_HMMActual","","","","","","7187.819999991916","","","","tutorial/tutorial9.png"," ",""
