"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","3","0.0-0.0","55","High_HMMActual","","","","","","","","","","","",""
"preload","1","4","0.0-1.0","55","High_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","4077","0.0-2.0-0.0","55","High_HMMActual","","","","","","3926.1850000002596","consent.html","","","","",""
"survey-multi-choice","3","25979","0.0-2.0-1.0","55","High_HMMActual","","","","","","21900.139999999737","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","","",""
"survey-text","4","31229","0.0-2.0-2.0","55","High_HMMActual","","","","","","5243.840000000091","","{""Q0"":""20""}","","","",""
"survey-text","5","39166","0.0-2.0-3.0","55","High_HMMActual","","","","","","7832.465000000411","","{""Q0"":""5eed14f9c71a701260df7784""}","","","",""
"image-keyboard-response","6","55922","0.0-3.0-0.0","55","High_HMMActual","","","","","","16652.970000000096","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","82609","0.0-3.0-0.1","55","High_HMMActual","","","","","","26685.92499999977","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","86439","0.0-3.0-0.2","55","High_HMMActual","","","","","","3829.589999999371","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","88875","0.0-3.0-0.3","55","High_HMMActual","","","","","","2435.0299999996496","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","91491","0.0-3.0-0.4","55","High_HMMActual","","","","","","2616.329999999827","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","119334","0.0-3.0-0.5","55","High_HMMActual","","","","","","27842.0699999997","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","123464","0.0-3.0-0.6","55","High_HMMActual","","","","","","4129.525000000285","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","136905","0.0-3.0-0.7","55","High_HMMActual","","","","","","13440.465000000579","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","143656","0.0-3.0-0.8","55","High_HMMActual","","","","","","6750.489999999438","","","","tutorial/tutorial9.png"," ",""
"image-keyboard-response","15","153998","0.0-3.0-0.9","55","High_HMMActual","","","","","","10341.060000000638","","","","tutorial/tutorial10.png"," ",""
"image-keyboard-response","16","157158","0.0-3.0-0.10","55","High_HMMActual","","","","","","3159.424999999843","","","","tutorial/tutorial11.png"," ",""
"image-keyboard-response","17","162635","0.0-3.0-0.11","55","High_HMMActual","","","","","","5477.439999999653","","","","tutorial/tutorial12.png"," ",""
"image-keyboard-response","18","173001","0.0-3.0-0.12","55","High_HMMActual","","","","","","10364.559999999969","","","","tutorial/tutorial13.png"," ",""
"image-keyboard-response","19","183918","0.0-3.0-0.13","55","High_HMMActual","","","","","","10917.194999999978","","","","tutorial/tutorial14.png"," ",""
