"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","60","0.0-0.0","64","Low_HMMActual","","","","","","","","","","","",""
"preload","1","62","0.0-1.0","64","Low_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","7793","0.0-2.0-0.0","64","Low_HMMActual","","","","","","7537.399999999934","consent.html","","","","",""
"survey-multi-choice","3","13010","0.0-2.0-1.0","64","Low_HMMActual","","","","","","5214.209999999866","","{""Q0"":""Female"",""Q1"":""White""}","[0,1]","","",""
"survey-text","4","15454","0.0-2.0-2.0","64","Low_HMMActual","","","","","","2441.1800000000294","","{""Q0"":""22""}","","","",""
"survey-text","5","22068","0.0-2.0-3.0","64","Low_HMMActual","","","","","","6509.465000000091","","{""Q0"":""5da7d64e077d260014a456f0""}","","","",""
"image-keyboard-response","6","33786","0.0-3.0-0.0","64","Low_HMMActual","","","","","","11613.664999999852","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","40630","0.0-3.0-0.1","64","Low_HMMActual","","","","","","6842.940000000002","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","43508","0.0-3.0-0.2","64","Low_HMMActual","","","","","","2876.8450000002267","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","45730","0.0-3.0-0.3","64","Low_HMMActual","","","","","","2221.3200000001016","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","47899","0.0-3.0-0.4","64","Low_HMMActual","","","","","","2168.009999999864","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","54230","0.0-3.0-0.5","64","Low_HMMActual","","","","","","6330.244999999646","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","57406","0.0-3.0-0.6","64","Low_HMMActual","","","","","","3174.989999999976","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","74974","0.0-3.0-0.7","64","Low_HMMActual","","","","","","17567.674999999785","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","79189","0.0-3.0-0.8","64","Low_HMMActual","","","","","","4213.905000000072","","","","tutorial/tutorial9.png"," ",""
"image-keyboard-response","15","86440","0.0-3.0-0.9","64","Low_HMMActual","","","","","","7249.4200000001","","","","tutorial/tutorial10.png"," ",""
"image-keyboard-response","16","90015","0.0-3.0-0.10","64","Low_HMMActual","","","","","","3574.4800000002288","","","","tutorial/tutorial11.png"," ",""
"image-keyboard-response","17","95141","0.0-3.0-0.11","64","Low_HMMActual","","","","","","5124.6099999998405","","","","tutorial/tutorial12.png"," ",""
"image-keyboard-response","18","101761","0.0-3.0-0.12","64","Low_HMMActual","","","","","","6619.575000000172","","","","tutorial/tutorial13.png"," ",""
"image-keyboard-response","19","108541","0.0-3.0-0.13","64","Low_HMMActual","","","","","","6779.199999999953","","","","tutorial/tutorial14.png"," ",""
"image-keyboard-response","20","110571","0.0-3.0-0.14","64","Low_HMMActual","","","","","","2029.04499999978","","","","tutorial/tutorial15.png"," ",""
"image-keyboard-response","21","116532","0.0-4.0","64","Low_HMMActual","","","","","","5959.679999999935","","","","tutorial/tutorial16.png","arrowup",""
"image-keyboard-response","22","123642","0.0-5.0","64","Low_HMMActual","","","","","","5518.055000000008","","","","tutorial/tutorial17.png","arrowright",""
"image-keyboard-response","23","128618","0.0-6.0","64","Low_HMMActual","","","","","","4050.2200000000885","","","","tutorial/tutorial18.png","arrowleft",""
"image-keyboard-response","24","135081","0.0-7.0","64","Low_HMMActual","","","","","","5603.450000000041","","","","tutorial/tutorial19.png"," ",""
"html-keyboard-response","25","158112","0.0-8.0","65","Low_HMMActual","","","","","","23027.944999999832","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>"," ",""
"image-button-response","26","166822","0.0-9.0-0.0","65","Low_HMMActual","","","","","","8704.81500000006","","","","Images/NoChoice.png","","1"
"image-button-response","27","167124","0.0-9.0-1.0","65","Low_HMMActual","","","","","","null","","","","Images/BlackBeadChoice.png","","null"
"image-button-response","28","167626","0.0-9.0-2.0","65","Low_HMMActual","","","","","","null","","","","Images/BlackBeadChoiceWrong.png","","null"
"image-button-response","29","175282","0.0-9.0-0.1","65","Low_HMMActual","","","","","","7653.549999999988","","","","Images/NewTrialWC.png","","2"
"image-button-response","30","175585","0.0-9.0-1.1","65","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoice.png","","null"
"image-button-response","31","176091","0.0-9.0-2.1","65","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoiceCorrect.png","","null"
"image-button-response","32","178004","0.0-9.0-0.2","65","Low_HMMActual","","","","","","1909.799999999901","","","","Images/NewTrialWC.png","","3"
"image-button-response","33","178307","0.0-9.0-1.2","65","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoice.png","","null"
"image-button-response","34","178809","0.0-9.0-2.2","65","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoiceCorrect.png","","null"
