"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","37","0.0-0.0","17","Low_HMMActual","","","","","","","","","","","",""
"preload","1","39","0.0-1.0","17","Low_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","28856","0.0-2.0-0.0","17","Low_HMMActual","","","","","","28731.799999952316","consent.html","","","","",""
"survey-multi-choice","3","38823","0.0-2.0-1.0","17","Low_HMMActual","","","","","","9962.100000023842","","{""Q0"":""Female"",""Q1"":""Other""}","[0,1]","","",""
"survey-text","4","41439","0.0-2.0-2.0","17","Low_HMMActual","","","","","","2610.7000000476837","","{""Q0"":""19""}","","","",""
"survey-text","5","47422","0.0-2.0-3.0","17","Low_HMMActual","","","","","","5874.600000023842","","{""Q0"":""5ea98db52f7b330a05f2a33b""}","","","",""
"image-keyboard-response","6","89572","0.0-3.0-0.0","17","Low_HMMActual","","","","","","42040.799999952316","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","97463","0.0-3.0-0.1","17","Low_HMMActual","","","","","","7888.799999952316","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","100614","0.0-3.0-0.2","17","Low_HMMActual","","","","","","3148.0999999046326","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","102524","0.0-3.0-0.3","17","Low_HMMActual","","","","","","1906.2999999523163","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","104524","0.0-3.0-0.4","17","Low_HMMActual","","","","","","1998","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","111488","0.0-3.0-0.5","17","Low_HMMActual","","","","","","6962.199999928474","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","116289","0.0-3.0-0.6","17","Low_HMMActual","","","","","","4799.699999928474","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","190057","0.0-3.0-0.7","17","Low_HMMActual","","","","","","73764.60000002384","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","202733","0.0-3.0-0.8","17","Low_HMMActual","","","","","","12670.800000071526","","","","tutorial/tutorial9.png"," ",""
"image-keyboard-response","15","208653","0.0-3.0-0.9","17","Low_HMMActual","","","","","","5915.699999928474","","","","tutorial/tutorial10.png"," ",""
"image-keyboard-response","16","217965","0.0-3.0-0.10","17","Low_HMMActual","","","","","","9308.600000023842","","","","tutorial/tutorial11.png"," ",""
