"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","4","0.0-0.0","38","Low_HMMActual","","","","","","","","","","","",""
"preload","1","6","0.0-1.0","38","Low_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","3570","0.0-2.0-0.0","38","Low_HMMActual","","","","","","3437","consent.html","","","","",""
"survey-multi-choice","3","6882","0.0-2.0-1.0","38","Low_HMMActual","","","","","","3310","","{""Q0"":""Do Not Wish To Say"",""Q1"":""Do Not Wish to Respond""}","[0,1]","","",""
"survey-text","4","9316","0.0-2.0-2.0","38","Low_HMMActual","","","","","","2432","","{""Q0"":""123""}","","","",""
"survey-text","5","11883","0.0-2.0-3.0","38","Low_HMMActual","","","","","","2460","","{""Q0"":""123""}","","","",""
"image-keyboard-response","6","13466","0.0-3.0-0.0","38","Low_HMMActual","","","","","","1480","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","16106","0.0-3.0-0.1","38","Low_HMMActual","","","","","","2638","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","21321","0.0-3.0-0.2","38","Low_HMMActual","","","","","","5215","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","21497","0.0-3.0-0.3","38","Low_HMMActual","","","","","","175","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","21689","0.0-3.0-0.4","38","Low_HMMActual","","","","","","191","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","21977","0.0-3.0-0.5","38","Low_HMMActual","","","","","","287","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","22137","0.0-3.0-0.6","38","Low_HMMActual","","","","","","159","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","22297","0.0-3.0-0.7","38","Low_HMMActual","","","","","","159","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","22488","0.0-3.0-0.8","38","Low_HMMActual","","","","","","191","","","","tutorial/tutorial9.png"," ",""
"image-keyboard-response","15","22649","0.0-3.0-0.9","38","Low_HMMActual","","","","","","159","","","","tutorial/tutorial10.png"," ",""
