"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","success","timeout","failed_images","failed_audio","failed_video","rt","url","responses","question_order","stimulus","key_press","response"
"pavlovia","0","14","0.0-0.0","17","Low_HMMActual","","","","","","","","","","","",""
"preload","1","14","0.0-1.0","17","Low_HMMActual","true","false","[]","[]","[]","","","","","","",""
"external-html","2","15779","0.0-2.0-0.0","17","Low_HMMActual","","","","","","15581","consent.html","","","","",""
"survey-multi-choice","3","21636","0.0-2.0-1.0","17","Low_HMMActual","","","","","","5854.5","","{""Q0"":""Do Not Wish To Say"",""Q1"":""White""}","[0,1]","","",""
"survey-text","4","23859","0.0-2.0-2.0","17","Low_HMMActual","","","","","","2222","","{""Q0"":""18""}","","","",""
"survey-text","5","29253","0.0-2.0-3.0","17","Low_HMMActual","","","","","","5288.399999976158","","{""Q0"":""60f8790908d492b82b505dc3""}","","","",""
"image-keyboard-response","6","51467","0.0-3.0-0.0","17","Low_HMMActual","","","","","","22111.899999976158","","","","tutorial/tutorial1.png"," ",""
"image-keyboard-response","7","61657","0.0-3.0-0.1","17","Low_HMMActual","","","","","","10190.099999904633","","","","tutorial/tutorial2.png"," ",""
"image-keyboard-response","8","63750","0.0-3.0-0.2","17","Low_HMMActual","","","","","","2092.600000023842","","","","tutorial/tutorial3.png"," ",""
"image-keyboard-response","9","66137","0.0-3.0-0.3","17","Low_HMMActual","","","","","","2386.100000023842","","","","tutorial/tutorial4.png"," ",""
"image-keyboard-response","10","67328","0.0-3.0-0.4","17","Low_HMMActual","","","","","","1190.8999999761581","","","","tutorial/tutorial5.png"," ",""
"image-keyboard-response","11","77732","0.0-3.0-0.5","17","Low_HMMActual","","","","","","10403.399999976158","","","","tutorial/tutorial6.png"," ",""
"image-keyboard-response","12","80094","0.0-3.0-0.6","17","Low_HMMActual","","","","","","2361.2000000476837","","","","tutorial/tutorial7.png"," ",""
"image-keyboard-response","13","120225","0.0-3.0-0.7","17","Low_HMMActual","","","","","","40130.199999928474","","","","tutorial/tutorial8.png"," ",""
"image-keyboard-response","14","127756","0.0-3.0-0.8","17","Low_HMMActual","","","","","","7530.799999952316","","","","tutorial/tutorial9.png"," ",""
"image-keyboard-response","15","136461","0.0-3.0-0.9","17","Low_HMMActual","","","","","","8704.100000023842","","","","tutorial/tutorial10.png"," ",""
"image-keyboard-response","16","148331","0.0-3.0-0.10","17","Low_HMMActual","","","","","","11869.399999976158","","","","tutorial/tutorial11.png"," ",""
"image-keyboard-response","17","152996","0.0-3.0-0.11","17","Low_HMMActual","","","","","","4664.300000071526","","","","tutorial/tutorial12.png"," ",""
"image-keyboard-response","18","161573","0.0-3.0-0.12","17","Low_HMMActual","","","","","","8576.600000023842","","","","tutorial/tutorial13.png"," ",""
"image-keyboard-response","19","180746","0.0-3.0-0.13","17","Low_HMMActual","","","","","","19172.699999928474","","","","tutorial/tutorial14.png"," ",""
"image-keyboard-response","20","182324","0.0-3.0-0.14","17","Low_HMMActual","","","","","","1576.8999999761581","","","","tutorial/tutorial15.png"," ",""
"image-keyboard-response","21","185895","0.0-4.0","17","Low_HMMActual","","","","","","3570.899999976158","","","","tutorial/tutorial16.png","arrowup",""
"image-keyboard-response","22","191736","0.0-5.0","17","Low_HMMActual","","","","","","4046.7000000476837","","","","tutorial/tutorial17.png","arrowright",""
"image-keyboard-response","23","197683","0.0-6.0","17","Low_HMMActual","","","","","","4062.100000023842","","","","tutorial/tutorial18.png","arrowleft",""
"image-keyboard-response","24","207426","0.0-7.0","17","Low_HMMActual","","","","","","8582.200000047684","","","","tutorial/tutorial19.png"," ",""
"html-keyboard-response","25","218421","0.0-8.0","18","Low_HMMActual","","","","","","10994.299999952316","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>"," ",""
"image-button-response","26","223884","0.0-9.0-0.0","18","Low_HMMActual","","","","","","5460.599999904633","","","","Images/NoChoice.png","","1"
"image-button-response","27","224190","0.0-9.0-1.0","18","Low_HMMActual","","","","","","null","","","","Images/BlackBeadChoice.png","","null"
"image-button-response","28","224702","0.0-9.0-2.0","18","Low_HMMActual","","","","","","null","","","","Images/BlackBeadChoiceWrong.png","","null"
"image-button-response","29","233605","0.0-9.0-0.1","18","Low_HMMActual","","","","","","8902.300000071526","","","","Images/NewTrialWC.png","","2"
"image-button-response","30","233907","0.0-9.0-1.1","18","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoice.png","","null"
"image-button-response","31","234417","0.0-9.0-2.1","18","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoiceCorrect.png","","null"
"image-button-response","32","236570","0.0-9.0-0.2","18","Low_HMMActual","","","","","","2151.1999999284744","","","","Images/NewTrialWC.png","","2"
"image-button-response","33","236872","0.0-9.0-1.2","18","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoice.png","","null"
"image-button-response","34","237389","0.0-9.0-2.2","18","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoiceCorrect.png","","null"
"image-button-response","35","239182","0.0-9.0-0.3","18","Low_HMMActual","","","","","","1792.1000000238419","","","","Images/NewTrialWC.png","","2"
"image-button-response","36","239485","0.0-9.0-1.3","18","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoice.png","","null"
"image-button-response","37","239995","0.0-9.0-2.3","18","Low_HMMActual","","","","","","null","","","","Images/WhiteBeadChoiceWrong.png","","null"
"image-button-response","38","245256","0.0-9.0-0.4","18","Low_HMMActual","","","","","","5260.399999976158","","","","Images/NewTrialBC.png","","0"
"image-button-response","39","245565","0.0-9.0-1.4","18","Low_HMMActual","","","","","","null","","","","Images/BlackBeadChoice.png","","null"
"image-button-response","40","246071","0.0-9.0-2.4","18","Low_HMMActual","","","","","","null","","","","Images/BlackBeadChoiceWrong.png","","null"
